key,visitor_id,call_id,chat_id,external_id,form2lead_id,tickets_id
"event:31127","mjn","","chat_xuoin","ext_opk55","f2l_bieob","ticket_c0nfd"
"event:246013","fj7","call_pim5g","chat_q9dex","ext_sex6w","f2l_m4lmo","ticket_z6588"
"event:747847","ccv","","chat_j2fum","","f2l_xtyyj","ticket_17zru"
"event:770254","wi7","call_oudm2","chat_n2jc3","","f2l_u7i2z",""
"event:862313","7ci","call_ksda8","chat_5b2ee","","f2l_y6v3g","ticket_cxvaj"
"event:696663","88i","call_z3731","chat_7fqff","ext_a0s99","","ticket_nley0"
"event:677147","6xb","call_gz76b","","","f2l_ho22y","ticket_5q89j"
"event:200360","mx8","call_sv2rg","chat_rpd6s","ext_1ymso","","ticket_9p8xa"
"event:131252","7mu","","chat_ctr7w","ext_k3jvk","f2l_3yvjk","ticket_fyu0a"
"event:231438","867","call_a54gp","chat_srq8m","","","ticket_gbqco"
"event:622192","31j","call_va1dd","chat_ukwq4","ext_8z6z0","f2l_eoj5o","ticket_wj47u"
"event:52769","f9l","call_oezt3","","ext_t9yh8","",""
"event:274984","fst","call_3swbw","chat_msarf","ext_di2dy","f2l_dvg9f",""
"event:960018","2o6","call_jbjfh","chat_0fnvd","ext_fceo2","",""
"event:754373","aq3","call_uzitp","chat_tt374","","f2l_vtjfy",""
"event:223472","cov","call_i5rnv","","","f2l_fslxv","ticket_0t41v"
"event:426293","dxm","call_2517u","chat_9v3ey","","f2l_clfyy",""
"event:487816","gty","","chat_prwyt","ext_hknim","f2l_x6c75","ticket_q889s"
"event:304122","1w5","call_skst3","chat_e2b2k","ext_8nsn9","f2l_6t0um",""
"event:833237","bf2","call_kplbk","chat_2tk7i","ext_atg9e","f2l_o1bcj","ticket_hfiom"
"event:487565","1e5","call_pfhyt","chat_3yl7n","","",""
"event:608870","px8","","chat_d0dhd","ext_bnbr0","",""
"event:200671","t3e","","chat_xbkan","","f2l_x83pm",""
"event:48118","st4","call_k7aug","chat_has9g","ext_2qn8l","f2l_767c4",""
"event:77579","38g","","chat_4sh3c","ext_5x2lq","f2l_qav1f",""
"event:68368","rj6","","chat_yn30d","ext_vkyx6","","ticket_62fri"
"event:489357","nid","","chat_42d6v","ext_gc2gx","f2l_oon1a",""
"event:331741","92k","","chat_hr15z","ext_jx4r8","f2l_139dw","ticket_qtfrd"
"event:762816","yeq","call_a2lte","chat_opd58","ext_sxtig","f2l_40l1p","ticket_j283f"
"event:374927","rmr","call_fsc0e","chat_lg4wo","","f2l_kyd68",""
"event:214349","twx","call_9zytg","","","f2l_661l7",""
"event:49418","k78","call_4z7hh","chat_8zt19","","f2l_2gt36","ticket_ujcab"
"event:568427","mnh","","chat_jb0ie","ext_nr2tk","f2l_818x7","ticket_qhd2d"
"event:367838","kzk","call_7oly8","chat_72zou","ext_23trb","f2l_ucj2n",""
"event:421505","z9m","call_zwzky","chat_avp25","ext_fmsj1","f2l_vmck3","ticket_2o9vk"
"event:411445","vur","","","","f2l_h4cto","ticket_2815w"
"event:445031","f70","call_xttjp","chat_s43j5","","f2l_5idx8","ticket_zlmfc"
"event:161824","hrf","","chat_vdjj9","","f2l_q1drc","ticket_db5p3"
"event:851195","0ag","","","ext_esgve","f2l_xg7ye","ticket_69vip"
"event:472875","q3z","call_ff9iu","chat_m1xeg","ext_u6jxr","f2l_l49w4","ticket_mn3us"
"event:80005","uqr","","chat_q1860","ext_lgo44","f2l_6urh0","ticket_1ox4p"
"event:766908","vd3","call_622wv","chat_qjl4d","ext_6hked","f2l_t1yy5","ticket_yicyz"
"event:479760","xvu","","chat_m2ojg","","",""
"event:163826","d5a","","chat_k1u4u","ext_wpalr","f2l_15adm",""
"event:664969","fr4","call_vsqei","","","f2l_710fw","ticket_6165x"
"event:502778","wk3","","chat_e3lv5","","f2l_emrz7","ticket_1bubd"
"event:179091","64z","call_9le32","chat_9lnbr","","f2l_9ubuk","ticket_4ypv2"
"event:408094","7va","","chat_kh7fz","ext_wx0sb","","ticket_x8if0"
"event:447929","4ub","","chat_zi419","ext_yrbxr","f2l_jl1p5",""
"event:441831","3uu","","chat_ws0ux","ext_vh17a","f2l_o17na","ticket_50up4"
"event:375570","39m","","","","f2l_8z2bs","ticket_716xr"
"event:803236","z9t","call_6ygnh","chat_c6z8h","ext_6fwel","f2l_est8i",""
"event:486214","7im","call_i17as","chat_ypcwc","ext_i0vg8","","ticket_rxger"
"event:703958","7n0","call_f4hns","","ext_25kfw","f2l_tlnkr","ticket_01aga"
"event:845599","jl1","call_sx4ou","","ext_asg6h","","ticket_hv3gh"
"event:880046","vcw","","chat_smno4","","","ticket_k0c8k"
"event:403907","5ot","call_ikjbv","chat_1h0jt","","",""
"event:603950","ob6","call_gvtow","chat_8dnx0","ext_yqds2","f2l_bt8w1",""
"event:891401","2al","","chat_5mokc","ext_vut3u","f2l_7spbv",""
"event:785253","vnp","call_w90s5","","","f2l_o3my5","ticket_3vno1"
"event:325643","8df","","","ext_cvogl","f2l_pjqsd","ticket_1l18m"
"event:493783","rgl","","chat_3mllj","ext_yzxfy","f2l_xefz3","ticket_udx66"
"event:23977","pxu","","chat_v2v72","ext_k7npe","","ticket_v0j02"
"event:892124","l5u","","chat_mgqi9","ext_79vlv","f2l_w7gfq","ticket_i7szh"
"event:440853","773","call_jerwn","","ext_u8edg","","ticket_64xt2"
"event:279165","7rt","call_uxwpw","","ext_apx55","",""
"event:204858","g6b","","","","","ticket_uzbpf"
"event:164139","xtg","","chat_i0h3g","ext_q43ny","f2l_mdifh","ticket_jd74u"
"event:31385","bs8","","chat_jbuna","ext_45koc","f2l_2vdez","ticket_0kw3f"
"event:447020","liw","call_xpv6u","","ext_v2xm6","f2l_ovejr","ticket_cunh3"
"event:25418","26j","call_0dcpv","chat_otj8v","","f2l_zfkhs",""
"event:244427","qed","call_fisyj","chat_iy6dv","ext_ub7h8","f2l_yv8zn",""
"event:118552","8xt","call_57s7l","","ext_z7r8u","f2l_c6hx3","ticket_3rhuh"
"event:237226","2qh","call_xcyw7","chat_jlglp","ext_23zj1","f2l_4yekf","ticket_e0b4n"
"event:657083","ddv","call_oaab9","chat_cu8ha","","f2l_7oo8j",""
"event:179785","r0y","","","","f2l_9gkze",""
"event:166909","ls3","call_bp3s8","chat_968il","ext_4ga4r","f2l_1avcn","ticket_zea2g"
"event:960585","47c","call_n5u3m","","ext_dx9a4","f2l_pgly8","ticket_3kjk7"
"event:507564","9ah","call_ymrp4","","ext_da6pt","f2l_36qdb",""
"event:147918","vkg","","","ext_oz41d","","ticket_xvggx"
"event:68106","euz","","chat_7lw2h","ext_e1ng2","","ticket_uwknl"
"event:514097","mgu","","","ext_3cs16","","ticket_6qvpv"
"event:523229","b06","","chat_sa1sy","","f2l_w6o3m","ticket_o8dvp"
"event:449712","jeb","call_1879n","chat_3iod3","ext_d98mb","f2l_g064s","ticket_s3mm8"
"event:335398","54p","call_b2irr","chat_cwwtd","ext_gpm4t","f2l_jlif7","ticket_zgby5"
"event:850214","ppl","call_ov4e9","chat_pottg","ext_qxyi2","f2l_jztrp","ticket_ylbgu"
"event:636416","t21","call_i6n6n","chat_yk9cy","ext_oe7va","f2l_l5ufd",""
"event:250255","edm","call_7szsv","chat_u8zve","","f2l_fl8cl","ticket_yrd02"
"event:336511","gzk","","chat_2hh54","","","ticket_o390q"
"event:667416","s7t","call_1g444","chat_nhs2e","ext_usb2d","","ticket_1eeqq"
"event:466122","we8","call_amgxx","chat_i2dhs","ext_emgq5","","ticket_v8l56"
"event:221314","oac","call_5c1os","chat_9b20x","","f2l_y6dnr","ticket_81zio"
"event:779184","v9i","call_5kd1i","chat_mblxk","ext_rpynu","f2l_v7mcu","ticket_ai3fm"
"event:243035","hvc","","","ext_bgcgx","f2l_uzk5f","ticket_t9dco"
"event:428974","e61","call_w9r3q","chat_7ob1b","ext_8ftrr","",""
"event:428116","j6e","call_nh32v","chat_umj73","","f2l_qhjgr",""
"event:282950","oha","call_wyn33","","ext_wwna3","f2l_gi39n","ticket_swyuo"
"event:448261","35n","call_gihyv","","ext_3ffxf","","ticket_ehud0"
"event:386319","pf0","call_kb0pp","chat_085o4","ext_bvba1","f2l_7fhho","ticket_alqct"
"event:514368","2jj","","chat_0jgwr","ext_oeafl","f2l_ra1aq",""
"event:899855","p7x","call_an06w","chat_8049d","ext_7j2by","f2l_u07iw",""
"event:350974","hd6","","chat_sqbhw","","f2l_tonvb","ticket_n0466"
"event:205771","r48","call_bv4gi","chat_g7alu","ext_w726q","f2l_oa5dg","ticket_zatxw"
"event:319346","dv0","call_2a2w7","","ext_myfri","f2l_cx909","ticket_ihxbp"
"event:786830","ovz","","chat_yfi8o","ext_01bsa","",""
"event:570666","mkg","call_lsbg1","","","f2l_vujzx","ticket_89gow"
"event:130755","6e6","","chat_62b50","ext_pyck1","f2l_lrbb8",""
"event:59888","u4c","","chat_8k35t","ext_xlcbg","f2l_b2vd3","ticket_iyryo"
"event:280781","cbn","call_v2dst","chat_jzdsi","","f2l_0ju5s","ticket_v5ple"
"event:369578","c4i","","chat_1rkqf","ext_qzqke","f2l_1ou4j","ticket_ev7m0"
"event:70334","da3","call_crvhv","","ext_6j5f4","f2l_7ewqd","ticket_0baz3"
"event:932287","g04","call_djd37","chat_8vs7v","","f2l_hakpk","ticket_tr7rh"
"event:222656","obs","","chat_kfely","ext_hxt6u","","ticket_t96b5"
"event:16471","cfk","call_pd13j","chat_d7fkj","ext_mpdxi","f2l_eukq0","ticket_32iii"
"event:102352","ec4","","","ext_arrzc","f2l_dhg26",""
"event:772881","6t9","","chat_ldk0n","ext_4l9xd","f2l_bl2b4","ticket_5z7xq"
"event:357578","sat","call_swiyf","chat_7soi8","","f2l_w6i6z","ticket_5m8ms"
"event:50565","h5s","","chat_ze1th","","f2l_9lr0b",""
"event:612915","tvq","","chat_3zn09","ext_0h93g","f2l_yl9dw","ticket_wrmix"
"event:809228","0ht","","chat_7g9e3","ext_xw9nw","f2l_9qg2g",""
"event:165605","gyg","","chat_fe5z9","ext_z1qcb","f2l_qbqta","ticket_nzu31"
"event:391705","oyj","call_5htz0","chat_sn3rd","","f2l_y5mgf","ticket_2as1m"
"event:431678","m39","call_wxofd","chat_0g338","ext_45642","f2l_w0c6t","ticket_5607t"
"event:188596","mu9","call_uso0b","chat_ft4ik","","f2l_ayv28","ticket_8niak"
"event:474693","2eg","call_7ter2","chat_5mmlv","ext_eigfr","f2l_n5pc6","ticket_o3yuh"
"event:415901","uoe","call_x8l5s","chat_6gv75","","f2l_s2fb7","ticket_en6gh"
"event:357290","0lj","call_m0rkc","chat_vlhmo","ext_qvh6x","f2l_vv3tx","ticket_rratv"
"event:448393","73q","","chat_8ao5b","ext_93yj1","f2l_4jx0x","ticket_k44z6"
"event:897316","eu1","call_pz8wa","chat_2xzgr","ext_vqnp3","f2l_nk1by",""
"event:925799","xlz","call_02skt","chat_cgmbg","ext_13w5a","","ticket_b0g5c"
"event:593250","r7n","","chat_vfzmv","","f2l_ds02q","ticket_ce5zf"
"event:781254","oq8","call_pmnyw","chat_bmks6","ext_mbz54","f2l_c6vnb",""
"event:370802","5k1","call_u2lzn","chat_dha4s","ext_kq6t3","f2l_4ojks",""
"event:309855","4hy","","chat_2ojhk","ext_1137y","",""
"event:354598","b64","call_qky21","chat_xp3av","ext_eks50","f2l_6hua7","ticket_d5vyx"
"event:89743","iqp","","chat_4l5o0","","f2l_tmhp4","ticket_orfx3"
"event:375579","06k","","chat_evkrg","ext_3kkm0","f2l_nvu8v","ticket_cigug"
"event:12157","q9p","call_ch5hl","chat_blane","","f2l_fmsuo","ticket_5gu2j"
"event:97453","s31","call_of22q","chat_6o8xm","","","ticket_6trg1"
"event:409023","t6a","","chat_j3hwk","ext_8tvra","f2l_bvlgg",""
"event:838304","bk5","call_eiui2","chat_xon01","","","ticket_p5heu"
"event:554408","6zm","call_89g5z","chat_pgsle","ext_ra6w9","f2l_hy1zj","ticket_niujn"
"event:22564","wef","call_d5y5g","","ext_ejmp6","f2l_vdc6j","ticket_ctq9t"
"event:24398","un1","call_l48t4","chat_zzvq1","ext_r7lqn","f2l_bggb2","ticket_bfijm"
"event:384515","hm5","call_bvmmv","","ext_ihexd","f2l_ffvem",""
"event:816354","3no","call_wloxi","chat_safq6","ext_yhy5j","",""
"event:767801","li3","call_0m06u","","ext_hs2f2","f2l_6bt3j","ticket_omqja"
"event:169302","9sl","call_fh20v","chat_g12j6","ext_r5qnt","f2l_nsz8c","ticket_7ej3c"
"event:173265","ygp","call_il37n","","ext_1oxcy","f2l_5j6sb","ticket_o0z9b"
"event:23001","geg","call_zsmk8","chat_bzw4c","","f2l_ww3jm","ticket_tqgku"
"event:967256","nxb","call_aa444","chat_j5c2j","ext_60u7w","f2l_blvd3",""
"event:62429","1dp","call_8ewzw","","","","ticket_9lr3n"
"event:183307","745","call_7qfwa","chat_gyy07","ext_c58lb","f2l_2qi7x","ticket_cwx4o"
"event:461543","30n","","","","f2l_1gtrj",""
"event:15024","fb7","","","ext_at6r5","f2l_denog","ticket_xp27w"
"event:574986","qnu","","chat_isq80","ext_07ppq","f2l_cy25k","ticket_5cn48"
"event:582375","7kk","call_3uloo","chat_4scxq","ext_dabbc","f2l_t2je2","ticket_vk4nc"
"event:429679","hwt","","chat_nhqpk","","f2l_bgj4j",""
"event:77546","scb","call_1h1ly","chat_b6oht","","f2l_mn10c","ticket_3jasf"
"event:641633","tnu","","chat_rxs8w","ext_8tn6y","","ticket_6vma9"
"event:200188","ag1","call_1g14s","","","",""
"event:720181","p72","call_qeq65","chat_2pz0i","","","ticket_f4dpg"
"event:735584","lms","","chat_0v1hz","","f2l_wcr85","ticket_u599k"
"event:93363","cuf","call_dbce9","chat_mcxpn","ext_mi7ii","","ticket_c2gop"
"event:191528","x93","","chat_7d22n","ext_kvsyi","f2l_hmxyz","ticket_jeevn"
"event:786743","o82","call_ggj2g","chat_3wd3d","ext_abqdh","f2l_ddpfj","ticket_0getp"
"event:212558","3k8","call_43m07","","","f2l_oli0x",""
"event:256724","s06","","chat_pt4jp","ext_56ril","f2l_h3zqn","ticket_r5r73"
"event:727144","8nj","call_x6baj","chat_2c5sk","ext_mx0i8","f2l_hnlw3",""
"event:703800","tfl","","chat_f6uzr","","",""
"event:648399","q2h","call_0fqml","chat_fljub","ext_bji0f","f2l_i4vqq","ticket_tsa4t"
"event:555337","2kl","call_m2qee","chat_d6q8w","ext_kos52","f2l_moidw","ticket_d8ud1"
"event:522325","shk","","chat_lhskn","","f2l_gvl8a","ticket_3pwf2"
"event:180471","z11","call_siq6t","chat_u3hls","ext_425k9","f2l_u4p5r",""
"event:516875","qy2","call_fw4m4","chat_cqfhb","ext_bu8zg","","ticket_i9n33"
"event:927551","tun","","chat_gsz5i","ext_wrqrj","",""
"event:380303","64a","call_600l3","chat_ntl5z","ext_8g7qw","",""
"event:363487","2zu","","chat_6rjid","ext_afldl","f2l_ahlh8","ticket_oqhzg"
"event:242097","xvv","","chat_i8gal","ext_nlh3d","",""
"event:3857","ndo","call_1oud6","chat_fx32v","","f2l_rrixe","ticket_vhpxr"
"event:177135","iv6","call_wqfuu","","ext_im0ip","f2l_d7kbo",""
"event:362849","4i3","call_9zgou","chat_nh4bm","ext_lyeu2","","ticket_omb4b"
"event:309758","sxs","call_ctrdc","","ext_44b7z","f2l_ttjqn","ticket_1n31b"
"event:351919","40y","","","ext_wedgj","",""
"event:479371","xl9","call_oxhaq","chat_m9a31","ext_qmmkd","f2l_9nyx8","ticket_341vi"
"event:198526","npg","call_q64um","chat_htuke","ext_hi3n8","f2l_6ngus","ticket_ryg24"
"event:905018","1x0","call_ls4z7","","ext_10fl2","f2l_fb80n","ticket_i5wg3"
"event:51159","djs","call_34dxq","","ext_5dggy","f2l_w5lh7",""
"event:238944","ze7","call_ffwf9","chat_gl1dd","ext_6k8rw","f2l_uu7w5","ticket_mbjko"
"event:840316","zho","call_swdwf","chat_3qpov","ext_nwjfk","f2l_9y57q","ticket_u1ugg"
"event:154563","pvt","call_oth6y","chat_bos2a","","f2l_hfn5f",""
"event:15588","6pm","call_j5eo6","","ext_7wicx","","ticket_towbd"
"event:566078","6f3","call_x9tk4","","ext_hkm9e","f2l_oh5bp",""
"event:33171","57w","call_8mw4j","chat_1zhpn","ext_0jmuc","f2l_nu2i4",""
"event:291825","yws","call_q8mkk","chat_hirjt","","f2l_p8fr9",""
"event:234690","j7m","call_qbsm8","chat_9lfgx","ext_ypq94","f2l_kvsq1","ticket_gcakj"
"event:770983","lyu","","chat_rt3xx","ext_08cd8","f2l_692n5",""
"event:633485","sih","call_35yh1","chat_rugcv","ext_84h6y","f2l_ol7ty","ticket_h7way"
"event:54812","jqa","call_780jm","","","","ticket_yghtv"
"event:232987","d09","call_rtme7","","","","ticket_5xpeb"
"event:686170","vfj","","chat_bhzmg","ext_1xrwk","","ticket_to15j"
"event:146787","2jm","call_0v1gl","chat_yigum","ext_o73xu","f2l_ydf41","ticket_kagmb"
"event:383308","myn","call_nwds7","chat_mekfu","ext_yv9kt","f2l_7i1ph","ticket_vl6m7"
"event:585800","ok3","call_yqb78","chat_sqmtf","","f2l_u3zov","ticket_t8m5h"
"event:638380","722","call_6qjs1","","","",""
"event:400550","6af","","chat_01tyo","","f2l_5mn6w","ticket_txf3k"
"event:341595","b85","call_amfxn","chat_saalo","","f2l_taucf",""
"event:694413","6rg","call_zi173","chat_a9oqi","","","ticket_ayxbv"
"event:446780","oth","call_fx79u","chat_0o07i","","","ticket_i1um1"
"event:403452","n6d","call_s9fn6","chat_s1a5h","","f2l_qql2t","ticket_t2mbu"
"event:445567","b76","call_hztxy","","","",""
"event:609640","sdt","","","","",""
"event:620129","0nh","call_uhji7","chat_k6mrk","ext_6vb9r","f2l_s0ay4","ticket_o330o"
"event:791289","yna","call_ffy0x","chat_7e03q","ext_gscwg","f2l_80qov","ticket_a469f"
"event:199307","7g4","","chat_lmxjt","","f2l_2hok4",""
"event:656518","edp","call_sdtoq","chat_fpagg","ext_idlon","f2l_gjboy","ticket_fl965"
"event:493860","f15","call_ipd52","chat_9q7ee","","","ticket_lp25g"
"event:626351","yt1","","chat_w72f4","ext_fy2ll","",""
"event:553141","m0l","call_i2arv","chat_57c1h","ext_72pcz","","ticket_e5oos"
"event:691562","miq","","chat_0zn4x","ext_zv1xa","f2l_r6kol","ticket_4g83m"
"event:692023","llm","call_8zcix","","ext_zgrgq","f2l_r4nqx","ticket_88sh0"
"event:803819","2cb","","","ext_b6nin","f2l_wh7hl","ticket_kdtid"
"event:432448","lb1","call_lzm16","","","f2l_zb907",""
"event:66031","g8b","call_v8s0u","","ext_4cu5a","f2l_elj9w",""
"event:341691","5or","call_vr56j","chat_9fj6n","ext_9qfps","f2l_a4c2o","ticket_qk68u"
"event:662761","t7o","call_4qy8c","chat_g0mqj","","","ticket_fyenx"
"event:230993","ht1","call_p401f","chat_r90wr","ext_e21ea","f2l_8re8p","ticket_q5jd3"
"event:654884","ol8","","","ext_a7psp","f2l_26orx","ticket_mu8xx"
"event:255967","t0h","call_epxyc","","","","ticket_q36dl"
"event:279764","own","","","ext_nssto","",""
"event:220389","2d9","call_211j3","","ext_ujwwo","","ticket_z8oky"
"event:949935","jzm","call_o2zdr","chat_ywbbr","","f2l_h3bg0","ticket_wsd8q"
"event:469030","cxb","call_2n0c8","chat_wuj74","","f2l_zkuuu","ticket_qw5d8"
"event:274398","l7p","","chat_yapu6","","f2l_rjmqf",""
"event:65298","ekv","call_8zbh8","chat_8aswm","ext_dcp46","f2l_p3odo",""
"event:36880","l18","call_vgtqo","chat_sifk4","ext_mbhr6","f2l_y2yjo","ticket_8nwks"
"event:474670","klw","call_f5urs","","ext_nbu4b","f2l_9yg8b","ticket_mmyz1"
"event:748463","aww","call_pvrx8","","","f2l_06a0o","ticket_ygxla"
"event:9740","bbp","call_rt4lq","","ext_rn5ww","f2l_hajw0","ticket_6r4fj"
"event:974250","sgv","call_0zics","chat_m1wd6","","f2l_yeyc8","ticket_24twt"
"event:841693","y3e","","","ext_yao6z","f2l_hy7op","ticket_eecj0"
"event:79346","3t7","","chat_fm97m","ext_jg04a","f2l_ltnbn",""
"event:913518","iup","call_jhxds","","ext_l8mb6","f2l_yq67u","ticket_iig59"
"event:60049","3oh","","","ext_o8sty","f2l_cw6oc",""
"event:403992","a46","call_lg7k5","chat_xsxqh","ext_3d2dz","f2l_99vej","ticket_0k5i2"
"event:198183","k64","call_r83qf","","ext_vy8yo","f2l_kvjk7","ticket_28ep9"
"event:532030","kxw","call_cubqg","chat_l6bvo","","",""
"event:932027","o6l","call_zbqb8","chat_f0at1","ext_oencj","f2l_i69e6","ticket_ldyh9"
"event:363231","z6r","","","ext_6y83n","f2l_1za6v","ticket_r6ym1"
"event:913600","u3r","call_lbrea","chat_bwm51","","","ticket_inlux"
"event:708721","urc","call_zu69r","","","f2l_xuz13",""
"event:495794","qg4","call_lagi1","","ext_fostc","f2l_jap1x",""
"event:541115","lio","","chat_eo7nv","ext_f1t4d","f2l_xu9pd",""
"event:473715","xl0","call_zgac6","","","f2l_k1vsc","ticket_cf3u0"
"event:820180","sl7","call_bk699","chat_tgcby","ext_12tcv","f2l_3aer2","ticket_clyvn"
"event:813265","9s5","call_z4j0w","chat_fj773","ext_tajws","f2l_19lig","ticket_vt1b3"
"event:899888","e25","call_v0mhr","chat_qn46m","ext_63jtx","f2l_9k8kn","ticket_fo2g7"
"event:78758","ive","","","ext_0agoa","","ticket_3ml1k"
"event:719773","hpv","call_7fbce","","","f2l_axvfb","ticket_zu3r4"
"event:400767","o8f","call_2lmbr","chat_n5y8a","ext_y64bs","f2l_9wdtc",""
"event:104691","b7s","call_wg6j0","","ext_28puu","f2l_smlof","ticket_rd29b"
"event:203513","78t","call_zal10","","ext_yvrvx","f2l_gtlan","ticket_h5nnd"
"event:308739","st9","call_wahp3","chat_rqhiw","ext_f96vd","f2l_ed5sv","ticket_ua8d0"
"event:619117","7zs","call_cc2i4","chat_u44oe","ext_bdnox","f2l_73gx3","ticket_frzjm"
"event:392490","fn2","call_rvny7","","ext_60cxs","",""
"event:943741","149","call_n7vlx","chat_fotve","ext_zo1h7","f2l_2nlch","ticket_cko54"
"event:103000","l77","call_bhma8","chat_atgec","ext_lgc9y","","ticket_ac410"
"event:922252","iuv","call_lkz34","chat_0voxu","ext_sxsz1","","ticket_znobx"
"event:25289","8al","call_wztxf","chat_uw5fn","ext_vk16s","f2l_mc86m",""
"event:494717","m96","call_qoz3y","","","f2l_jltm2","ticket_tp90f"
"event:420367","y2j","call_60aa6","chat_87jdh","ext_i3xhq","f2l_ravoa","ticket_a4ojk"
"event:779967","yyv","","chat_y18qk","","","ticket_hsb90"
"event:710468","cf0","","chat_x1sxf","","","ticket_tqy26"
"event:88236","b4n","call_6lwx3","chat_zybor","ext_jcrds","f2l_jgb7h","ticket_aotxs"
"event:635758","ebn","call_smhvg","chat_shy1n","ext_fe3o3","","ticket_6hfu4"
"event:403693","1mx","call_serhi","chat_mbw79","","f2l_vg017","ticket_truvt"
"event:779342","zaw","","chat_1xaq2","","f2l_heiab","ticket_vzl6v"
"event:626963","9wn","","chat_wrlcu","ext_7foww","f2l_rwn6k","ticket_l0vaq"
"event:610603","h2r","","","ext_gtps3","f2l_amvdq","ticket_awerr"
"event:656749","9y6","","chat_t1tvu","ext_b9zg0","f2l_1g22a","ticket_963qt"
"event:224947","hyj","","chat_143av","ext_zk0jl","f2l_9jw6f","ticket_lcvy3"
"event:952385","tho","call_vqzk5","chat_ka642","","f2l_d0a6b","ticket_50s5m"
"event:550630","ukz","call_uyecl","chat_lewm3","ext_4bfmd","","ticket_o04nb"
"event:665438","aje","call_s2pu9","chat_hs28e","ext_w764p","",""
"event:194523","l1p","","","ext_5r116","f2l_zijva",""
"event:894785","mbp","call_y074l","","","f2l_wd3w6","ticket_enz64"
"event:320140","qay","call_578gd","","ext_qykcm","f2l_qmirp",""
"event:659149","8ng","call_6httt","","ext_7rs1s","","ticket_ft9l1"
"event:852982","ju0","call_nf17j","chat_o7j37","ext_1yiwt","f2l_g4ydn","ticket_5cogd"
"event:64427","3gr","call_v8m6t","chat_g1t73","ext_jna66","f2l_p1i0o",""
"event:693907","1so","","chat_pt3zb","ext_vw7g4","f2l_i58cc",""
"event:11172","oiz","","chat_06zzi","","f2l_3bgf4","ticket_bqu1k"
"event:395067","w6u","call_ccyee","","ext_bktb7","","ticket_xl1hp"
"event:776183","dmk","call_n7qt6","chat_kagrh","ext_im16n","",""
"event:543109","fmr","","chat_6n102","ext_mnlnv","f2l_u3mcg","ticket_qf4c0"
"event:65875","e3g","call_l641e","","","","ticket_2yc9m"
"event:399953","56y","call_jwiok","chat_n3t39","ext_aj22f","","ticket_s5ezc"
"event:458636","9nq","call_ndhrw","chat_aoyck","","f2l_hy0oh","ticket_e9xj1"
"event:123282","ael","","chat_m27sq","ext_d5pmh","","ticket_gpphb"
"event:152546","fej","","","ext_37wa9","","ticket_w5l6z"
"event:868270","1yr","","chat_95b68","","f2l_lv47o",""
"event:361564","14l","call_pqjy0","","ext_kajv0","f2l_6th10","ticket_b9un5"
"event:483133","1uq","","","","f2l_mav1e","ticket_oi9sl"
"event:511609","jv9","call_aeq5u","chat_diqm1","ext_7z0wt","f2l_281a0",""
